CountyId,StateId,RegionId,Male,Female,Poverty,ChildPoverty,CarOwnership,PrivateEmploy,SelfEmploy,Unemploy,AvgCommute,PublicEmploy,AvgAge,AvgIncome
1515,28,4,10710,10884,10.201,7.373,80.295,77.164,3.636,11.009,9.494,23.028,56.56,57075.1
1516,28,4,7008,6888,19.695,16.564,79.588,78.982,5.252,8.686,12.625,21.008,41.41,42325.06
1517,28,4,10013,9253,9.898,8.787,80.295,81.911,4.646,8.484,12.019,19.493,53.53,54099.64
1518,28,4,125993,123143,6.262,5.454,83.224,84.133,4.848,4.343,13.433,26.058,83.83,84543.06
1519,28,4,5641,5522,16.463,10.908,80.497,78.174,2.929,8.585,11.312,19.695,50.5,51110.04
1520,28,4,3242,3349,11.312,9.999,72.316,78.578,2.02,11.817,16.059,19.291,51.51,51990.76
1521,28,4,26290,25434,12.019,14.847,83.123,77.366,6.262,6.06,11.514,17.675,50.5,51052.47
1522,28,4,64626,65351,7.171,6.262,84.638,84.133,5.252,5.959,10.302,30.704,73.73,74292.57
1523,28,4,4971,5221,16.059,12.019,74.538,72.72,3.434,14.746,11.514,17.978,53.53,53571.41
1524,29,5,15922,16376,52.015,30.401,77.265,88.072,11.413,6.464,16.968,19.594,31.31,29157.69
1525,29,5,19259,18432,30.906,21.412,79.184,89.082,9.09,6.868,14.847,21.816,36.36,36524.63
1526,29,5,6549,6418,34.845,22.624,74.235,77.366,12.827,9.595,15.958,38.582,31.31,31011.04
1527,29,5,10252,9114,37.067,26.26,74.134,79.487,12.726,5.858,20.705,30.199,32.32,33214.86
1528,29,5,4389,4165,22.018,21.21,84.84,92.516,17.271,5.353,10.807,32.522,33.33,33472.41
1529,29,5,18108,16032,53.833,37.471,65.852,82.214,15.453,6.161,28.886,17.574,31.31,27860.85
1530,29,5,7741,7195,39.289,26.159,79.184,83.83,10.201,9.191,12.423,24.341,31.31,31408.98
1531,29,5,5193,5247,31.108,20.806,72.114,92.314,12.019,7.777,20.301,27.068,37.37,37661.89
1532,29,5,9114,8450,39.087,26.563,80.194,82.719,12.322,6.262,14.544,25.048,31.31,31235.26
1533,29,5,4331,4105,36.562,26.462,71.609,81.406,14.342,,21.513,31.31,31.31,30998.92
1534,29,5,5051,4372,54.843,42.42,66.559,87.365,17.675,5.252,29.189,22.523,31.31,23491.59
1535,29,5,8708,7817,32.017,21.513,73.73,76.861,11.817,6.767,20.503,30.3,35.35,36352.93
1536,29,5,10952,9529,41.612,26.866,79.184,89.789,16.362,6.868,14.847,22.22,31.31,31985.69
1537,29,5,13708,11797,45.248,34.441,70.599,78.982,20.503,6.363,23.735,20.907,31.31,29139.51
1538,29,5,15129,14080,41.511,27.472,80.497,83.527,14.443,5.252,15.251,29.492,35.35,35481.3
1539,29,5,10231,9434,38.178,27.27,79.184,84.941,13.837,5.959,15.756,27.977,31.31,31947.31
1540,29,5,87596,82675,12.726,9.898,83.224,88.779,7.676,5.05,12.726,24.846,58.58,58860.78
1541,29,5,40392,36636,35.047,28.078,78.679,79.386,13.231,3.838,18.483,20.907,36.36,36780.16
1542,29,5,4064,3871,24.644,19.089,71.205,86.658,8.989,7.272,22.422,38.38,38.38,38551.7
1543,29,5,11570,11764,25.149,18.584,82.618,83.325,9.09,5.353,12.827,36.158,44.44,44700.58
1544,29,5,5777,8493,10.605,14.645,69.488,78.275,12.726,3.434,27.977,41.41,40.4,40577.76
1545,29,5,11429,10377,35.148,22.523,83.022,84.941,9.494,5.151,12.726,19.998,31.31,32096.79
1546,29,5,23492,22590,27.472,21.816,77.467,86.052,10.201,8.888,14.241,29.694,43.43,43788.55
1547,29,5,99909,98321,31.916,21.008,75.649,82.113,9.797,5.858,19.392,22.119,41.41,42139.22
1548,29,5,131947,116385,37.269,26.159,71.609,85.446,10.403,5.858,23.533,22.22,37.37,37697.24
1549,29,5,9925,9034,61.509,43.834,73.427,80.901,19.392,3.535,24.038,27.674,0,20939.32
1550,29,5,4753,4320,49.591,40.097,75.043,78.275,27.068,6.666,19.089,21.614,31.31,23448.16
1551,29,5,450,853,64.337,40.703,78.477,90.092,11.716,6.969,15.554,25.149,31.31,23725.91
1552,29,5,11919,11766,26.866,18.988,78.679,86.658,9.393,5.858,16.261,24.745,35.35,35354.04
1553,29,5,72205,69876,20.099,15.554,78.78,84.537,9.191,5.252,16.867,24.038,48.48,48890.06
1554,29,5,8615,8138,34.845,24.139,80.901,84.234,7.979,2.525,17.574,28.381,31.31,31893.78
1555,29,5,3942,3719,63.832,49.187,65.448,89.385,16.059,0.404,35.148,21.917,0,20950.43
1556,29,5,6319,5740,48.379,34.643,83.729,84.032,13.029,2.323,15.049,34.441,31.31,26541.79
1557,29,5,35577,33381,36.158,22.927,76.659,90.092,7.474,5.454,18.786,22.018,37.37,37514.43
1558,29,5,5159,5154,47.773,30.805,75.144,80.8,10.201,6.767,19.089,29.593,31.31,30356.56
1559,29,5,26512,25168,25.755,,67.872,83.729,8.484,5.454,27.674,17.877,44.44,45089.43
1560,29,5,30563,28910,20.705,16.867,76.154,84.84,8.585,,19.19,25.149,52.52,52555.35
1561,29,5,41478,39151,36.461,23.028,80.295,83.931,9.696,3.737,16.665,21.008,38.38,38513.32
1562,29,5,6469,6242,32.724,22.22,80.699,84.537,10.908,5.454,14.443,38.178,35.35,35990.34
1563,29,5,11680,11703,42.723,27.472,75.245,78.78,10.605,,19.493,31.714,33.33,33786.52
1564,29,5,44992,40893,28.28,18.483,84.032,88.88,7.878,4.444,12.423,19.695,42.42,43211.84
1565,29,5,16629,15201,57.873,42.319,72.72,90.193,16.463,6.06,22.119,17.271,31.31,24475.33
1566,29,5,18293,16819,41.107,26.866,80.598,89.587,7.575,6.969,13.332,29.795,36.36,36837.73
1567,29,5,31542,28753,33.229,23.735,75.548,86.86,12.726,5.555,19.796,21.21,40.4,40641.39
1568,29,5,52806,48397,18.382,,75.548,88.981,5.454,,19.291,22.523,64.64,65019.76
1569,29,5,13531,12838,43.935,28.684,77.568,81.204,10.504,6.666,16.16,34.138,31.31,30974.68
1570,29,5,18651,18097,33.936,19.19,80.598,85.749,8.484,7.676,12.625,29.492,37.37,37793.19
1571,29,5,19091,17445,30.502,20.099,80.8,87.769,11.009,4.747,14.948,23.937,36.36,37150.83
1572,29,5,5612,4956,50.5,29.896,71.407,89.183,8.585,4.848,24.745,25.957,31.31,30447.46
1573,29,5,15521,14326,33.835,24.24,72.316,75.548,9.898,5.05,23.129,23.129,35.35,36001.45
1574,29,5,11560,10319,34.34,22.826,68.983,84.739,10.706,5.959,26.058,26.664,37.37,37415.45
1575,29,5,5854,5399,47.369,36.764,73.528,74.942,19.19,10.1,16.261,27.876,31.31,26943.77
1576,29,5,24700,24837,31.916,34.037,61.004,80.8,13.433,2.929,36.562,19.089,32.32,32809.85
1577,29,5,17966,16749,30.805,23.028,80.901,85.951,10.403,3.636,16.463,24.24,36.36,36920.55
1578,29,5,28204,27543,32.623,21.715,76.861,85.244,12.221,6.363,17.675,34.946,40.4,41385.76
1579,29,5,6325,5983,22.725,19.089,73.932,90.9,13.029,5.858,20.806,28.583,34.34,34385.45
1580,29,5,21282,19193,41.612,29.391,80.396,82.719,9.595,5.656,14.645,24.947,31.31,31993.77
1581,29,5,15315,15506,21.614,16.362,83.729,87.466,6.666,5.353,11.817,24.341,40.4,41051.45
1582,29,5,13096,12537,27.674,21.311,77.467,83.123,10.302,8.08,15.453,24.745,32.32,33274.45
1583,29,5,4050,3788,61.408,,68.781,82.012,25.553,7.575,24.644,23.937,31.31,24828.83
1584,29,5,76711,71517,11.413,10.1,77.265,88.375,,,19.493,25.654,58.58,59389.01
1585,29,5,14732,13843,43.127,27.977,78.174,76.356,13.231,6.363,16.261,24.947,32.32,33264.35
1586,29,5,2692,2160,34.239,29.593,72.417,83.123,22.321,4.747,23.735,20.2,31.31,30830.25
1587,29,5,14168,13506,39.087,26.361,79.992,83.931,11.009,6.161,14.746,35.956,35.35,35728.75
1588,29,5,8511,7908,37.673,23.836,76.154,85.042,4.848,8.585,15.352,29.694,32.32,33280.51
1589,29,5,8926,9231,23.432,18.079,73.225,81.709,9.797,6.262,21.513,30.704,45.45,45475.25
1590,29,5,13450,14739,51.712,35.855,71.609,83.426,20.301,5.05,23.836,18.281,31.31,27657.84
1591,29,5,6112,8996,30.199,25.149,69.185,85.547,19.19,7.575,23.937,24.644,31.31,30028.31
1592,29,5,14725,13973,23.23,17.675,80.699,87.062,10.1,4.242,15.958,30.401,42.42,-43308.8
1593,29,5,11318,10956,35.35,24.745,80.396,88.375,12.322,6.464,14.14,24.139,35.35,35965.09
1594,29,5,10220,9514,27.27,16.564,81.406,88.072,10.605,6.262,13.231,22.321,35.35,35494.43
1595,29,5,5616,4965,39.39,27.573,83.426,88.779,12.524,1.717,15.756,21.917,31.31,31523.11
1596,29,5,14428,13660,33.532,22.725,83.527,84.133,10.807,5.656,11.716,24.644,35.35,36223.65
1597,29,5,7707,7420,41.107,28.987,73.124,82.517,11.211,6.363,20.301,39.289,31.31,31697.84
1598,29,5,25433,23066,36.562,22.826,72.518,88.173,8.08,3.737,24.543,18.18,41.41,41532.21
1599,29,5,26557,23436,53.025,36.36,71.205,86.86,21.917,5.252,24.341,16.968,31.31,29435.44
1600,29,5,10661,10108,39.693,27.472,78.881,82.012,9.494,,14.544,28.482,32.32,32882.57
1601,29,5,5132,4966,30.3,22.927,69.589,84.032,11.312,6.06,25.149,29.997,34.34,34792.48
1602,29,5,4470,4968,52.924,32.623,64.842,81.204,9.797,2.727,33.431,36.865,31.31,30230.31
1603,29,5,9735,9148,46.763,29.795,74.235,79.386,12.423,6.06,20.301,28.886,33.33,33534.02
1604,29,5,6404,6100,22.927,20.503,75.548,85.85,5.757,3.838,21.614,24.846,36.36,36867.02
1605,29,5,12575,15614,44.945,33.431,71.104,87.971,19.998,8.181,21.311,28.28,31.31,29250.61
1606,30,4,13547,12268,20.2,27.169,72.518,78.073,7.979,5.959,22.523,17.574,37.37,37891.16
1607,30,4,8829,8671,6.969,,78.275,88.274,5.05,6.161,16.463,22.927,55.55,56169.13
1608,30,4,2765,2729,17.978,13.13,72.922,82.82,4.343,9.696,18.18,18.584,43.43,44372.33
1609,30,4,14193,11847,28.785,18.685,75.952,79.992,8.888,7.575,17.271,19.493,41.41,41723.1
1610,30,4,17999,18084,30.805,20.301,78.982,78.578,11.514,,11.716,22.725,39.39,39423.33
1611,30,4,6226,6061,36.461,24.442,75.649,82.416,6.565,11.211,13.029,21.715,37.37,37841.67
1612,30,4,8538,8270,25.957,18.685,72.922,76.053,6.666,12.12,15.655,30.906,41.41,41470.6
1613,30,4,9551,9490,28.381,19.291,74.74,78.073,10.302,10.706,15.049,25.957,33.33,33372.42
1614,30,4,6233,6245,30.603,21.917,80.194,74.639,4.04,10.1,10.706,32.522,39.39,40104.07
1615,30,4,89119,83358,16.261,19.897,72.114,79.689,5.05,4.444,24.24,18.281,49.49,50397.99
1616,30,4,45199,45257,26.765,18.281,84.941,83.628,7.575,,11.514,17.574,46.46,46778.15
1617,30,4,22419,20960,31.411,21.513,77.77,84.133,9.494,,15.857,17.069,35.35,36095.38
1618,30,4,4580,4593,16.564,13.534,71.508,81.507,5.252,9.797,19.19,33.33,43.43,44127.91
1619,30,4,22129,22882,19.897,14.544,71.508,83.224,5.151,4.646,24.24,22.624,47.47,-48221.44
1620,30,4,22511,21854,29.896,17.473,78.376,80.598,9.191,9.191,13.332,22.725,44.44,45264.16
1621,30,4,40437,37944,24.038,18.483,82.012,84.436,6.363,4.747,14.039,18.685,46.46,46510.5
1622,30,4,4732,4454,18.988,,70.599,79.184,8.989,13.433,16.16,25.957,42.42,42839.15
1623,30,4,3321,3024,27.977,21.513,76.154,74.437,9.797,10.605,14.241,20.705,33.33,33364.34
1624,30,4,51910,49877,14.443,9.999,82.921,84.133,6.767,5.757,12.12,27.775,61.61,62199.84
1625,30,4,7043,6987,30.3,25.149,74.235,85.042,10.605,9.696,16.362,26.967,31.31,31847.32
1626,30,4,3915,3810,20.907,16.564,73.023,79.285,3.838,13.13,14.645,22.927,40.4,41048.42
1627,30,4,42032,39680,15.251,11.211,82.214,83.123,6.464,6.363,12.322,26.563,53.53,53802.7
1628,30,4,3458,3529,20.604,13.837,74.74,84.537,4.545,9.999,15.857,25.149,43.43,44321.83
1629,30,4,118799,113865,10.807,8.888,84.032,85.345,6.161,4.444,12.423,23.432,62.62,62719.99
1630,30,4,10304,10398,11.817,9.393,79.992,81.81,5.858,4.949,15.453,30.401,54.54,55320.73
1631,30,4,38210,39088,17.877,13.029,68.175,84.84,4.949,4.242,28.078,17.372,53.53,53618.88
1632,30,4,8347,9421,22.321,14.847,77.366,83.426,5.757,,15.857,22.725,44.44,44994.49
1633,30,4,12614,12291,26.563,21.21,80.396,80.497,12.827,8.484,11.918,27.775,36.36,37110.43
1634,30,4,3774,3919,28.482,20.099,71.508,76.76,7.979,13.938,14.443,26.26,37.37,37405.35
1635,30,4,8362,8366,34.744,22.119,78.477,71.609,13.332,,11.11,32.926,38.38,38442.62
1636,30,4,4139,4219,22.826,16.867,65.347,74.235,5.757,15.554,19.796,27.27,41.41,42058.42
1637,30,4,4749,8160,26.765,15.15,76.861,80.8,6.868,9.09,14.948,26.058,41.41,41820.06
1638,30,4,8040,7727,33.936,24.038,75.952,81.406,9.292,10.1,14.746,25.553,36.36,37199.31
1639,30,4,6840,6810,37.269,22.422,81.002,77.467,9.09,7.878,11.817,32.421,31.31,30813.08
1640,30,4,16505,15372,39.693,27.977,77.265,85.143,8.181,6.666,16.867,20.402,31.31,31387.77
1641,30,4,51730,51116,16.564,12.019,85.547,84.436,7.272,6.161,9.09,28.179,48.48,48964.8
1642,30,4,7618,7479,25.654,16.059,79.487,80.295,6.161,10.302,10.908,25.856,42.42,43254.26
1643,30,4,3545,3307,20.503,17.17,73.427,76.76,6.363,10.302,16.564,19.594,41.41,42331.12
1644,30,4,146729,139308,24.644,19.19,83.83,83.729,6.868,4.747,12.322,19.19,41.41,41639.27
1645,30,4,5393,4965,27.573,20.503,75.447,79.184,4.545,8.282,16.564,17.978,37.37,38032.56
1646,30,4,4386,4422,26.058,17.675,72.316,81.002,5.858,11.615,16.564,18.988,39.39,39694.01
1647,30,4,11348,10905,31.007,19.493,78.376,83.628,7.474,8.989,13.13,21.917,42.42,42602.81
1648,30,4,4788,4639,44.238,26.26,73.124,81.507,12.726,10.504,17.372,28.381,32.32,32443.22
1649,30,4,2337,2324,11.817,12.524,73.528,81.305,5.252,12.625,14.342,20.402,42.42,42925
1650,30,4,5146,5136,25.048,16.867,70.902,80.901,6.363,9.494,20.402,23.735,44.44,45268.2
1651,30,4,21020,19709,31.714,23.432,76.962,85.446,8.383,9.999,13.736,19.897,32.32,33111.84
1652,30,4,5269,5156,37.673,23.634,75.952,81.305,11.514,5.555,19.291,25.452,36.36,36601.39
1653,30,4,355124,332589,27.472,18.079,83.527,82.719,7.676,4.949,12.423,23.23,46.46,47337.69
1654,30,4,60543,57812,23.129,17.271,82.719,85.244,6.06,6.868,11.312,18.281,41.41,42229.11
1655,30,4,112534,111258,14.948,11.009,85.446,86.658,8.383,5.05,10.403,30.603,55.55,55901.48
1656,30,4,26600,28096,17.069,17.17,71.205,81.911,8.08,6.262,23.129,21.715,49.49,50289.92
1657,30,4,2039,2036,31.007,21.109,70.296,70.296,7.474,17.877,12.019,23.533,38.38,38671.89
1658,30,4,18141,17727,28.381,19.695,79.386,81.204,8.888,8.585,12.827,21.513,39.39,40109.12
1659,30,4,16822,16422,15.857,11.615,77.77,80.295,6.969,7.171,15.857,25.654,50.5,51230.23
1660,30,4,19311,19315,29.694,18.988,78.679,77.568,7.07,9.494,12.423,22.927,40.4,41002.97
1661,30,4,5099,5174,16.968,12.928,79.992,71.003,5.656,8.484,12.221,24.139,43.43,44348.09
1662,30,4,27289,27099,22.523,15.15,87.062,84.739,9.595,5.151,8.787,34.441,53.53,54255.18
1663,30,4,6561,5963,24.543,18.079,78.679,79.689,4.545,7.979,13.837,18.483,37.37,38376.97
1664,30,4,8337,6854,23.23,16.766,73.326,80.497,5.151,,17.372,18.281,43.43,43783.5
1665,30,4,11309,11680,30.704,21.917,83.83,79.184,8.787,6.666,10.302,28.078,38.38,38751.68
1666,30,4,7999,7615,32.219,19.291,72.316,79.285,8.787,9.696,18.786,21.311,36.36,37345.76
1667,30,4,6396,6128,24.24,18.584,77.063,86.456,10.302,4.04,19.594,26.866,35.35,35447.97
1668,30,4,4552,4595,30.704,19.392,78.679,72.72,10.1,6.868,15.453,30.199,39.39,40097
1669,30,4,15139,13988,26.765,18.483,81.709,82.517,7.272,7.777,11.413,18.887,40.4,41222.14
1670,30,4,1880,1874,22.321,16.16,67.266,79.083,4.646,14.645,18.483,20.402,40.4,41175.68
1671,30,4,12810,12394,30.199,20.301,74.538,76.255,8.181,9.696,16.059,27.674,38.38,38474.94
1672,30,4,6623,7726,44.238,29.492,73.629,76.457,12.322,9.09,17.877,17.17,31.31,28630.47
1673,30,4,7599,8359,18.483,13.13,69.488,78.275,6.767,7.676,23.735,25.452,47.47,48202.25
1674,30,4,4356,4410,26.462,14.847,78.073,78.982,5.959,7.676,14.948,26.462,43.43,43569.38
1675,30,4,6072,5986,23.23,17.776,76.558,82.82,9.494,10.201,13.938,27.472,39.39,40228.3
1676,30,4,10146,10280,29.088,24.24,75.043,71.609,11.817,12.019,13.433,22.422,33.33,33860.25
1677,30,4,9678,8916,36.259,23.028,80.093,86.961,8.888,6.565,14.342,16.867,33.33,33966.3
1678,30,4,29962,29402,18.786,14.645,83.022,81.507,6.161,6.767,10.908,21.614,43.43,43722.9
1679,30,4,11752,11665,29.189,28.886,75.346,77.366,7.272,8.787,16.564,16.059,35.35,36212.54
1680,30,4,5645,5442,39.794,26.563,72.114,81.81,7.171,11.716,16.968,23.331,31.31,30149.51
1681,30,4,6633,7261,8.686,8.484,71.71,76.558,2.929,5.858,21.816,25.755,52.52,53219.93
1682,30,4,4744,4887,31.613,24.543,77.871,81.204,12.726,,13.938,29.896,31.31,31712.99
1683,30,4,9485,8529,42.521,29.189,80.8,85.143,11.312,4.949,15.049,15.958,31.31,29530.38
1684,30,4,9698,9592,14.039,9.696,84.739,81.608,4.242,6.767,9.393,22.927,51.51,52013.99
1685,30,4,21708,20928,24.442,18.281,83.022,82.517,6.464,6.969,10.807,18.786,39.39,40327.28
1686,30,4,21686,23792,22.927,19.594,75.245,79.992,7.07,4.848,20.806,19.089,41.41,42034.18
1687,30,4,8326,10375,20.099,15.453,78.881,80.295,6.565,,14.544,23.432,41.41,42167.5
1688,30,4,47820,46507,10.807,7.777,83.022,84.234,5.656,4.646,13.13,22.523,68.68,68936.54
1689,30,4,16034,15383,23.331,18.685,76.457,80.699,,11.211,12.524,25.149,41.41,41541.3
1690,30,4,23283,30693,18.281,13.332,58.176,55.045,12.827,4.747,37.471,18.281,47.47,48410.31
1691,30,4,2465,2478,25.654,19.392,67.67,79.487,2.828,17.877,14.948,21.008,36.36,36709.46
1692,30,4,5143,5201,15.352,12.524,80.194,82.315,6.262,6.969,13.534,22.624,47.47,47818.45
1693,30,4,12095,13290,24.947,19.291,80.295,84.436,8.989,6.363,14.241,21.21,37.37,38210.32
1694,30,4,11666,11594,26.058,16.059,81.911,83.729,8.282,5.656,13.13,31.512,52.52,53051.26
1695,30,4,3238,3405,31.007,,74.134,76.861,11.211,6.666,20.2,23.836,35.35,36004.48
1696,30,4,7135,6994,33.431,23.028,73.629,80.194,10.201,9.191,18.18,24.745,32.32,32768.44
1697,30,4,192572,185980,8.686,6.363,87.971,87.87,5.151,4.141,8.686,25.553,72.72,73139.15
1698,30,4,4748,4867,36.259,23.533,74.336,79.588,9.393,9.191,16.463,25.957,32.32,32366.46
1699,30,4,9007,9162,21.311,14.443,84.739,80.295,5.454,5.252,10.605,25.553,47.47,47484.14
1700,30,4,30728,35941,26.159,19.493,78.073,84.234,8.383,3.838,19.089,23.937,39.39,40138.41
1701,30,4,532448,478891,16.261,11.009,86.961,84.335,7.474,4.747,9.09,23.937,59.59,60352.55
1702,30,4,11785,11781,25.957,17.473,74.033,80.497,5.555,8.282,18.685,17.17,40.4,40502.01
1703,30,4,2282,2156,34.037,21.412,68.781,78.578,7.474,13.736,17.877,27.169,37.37,37875
1704,30,4,2475,2446,19.796,15.756,70.397,70.094,4.04,16.665,13.231,22.927,39.39,40169.72
1705,30,4,20198,19252,27.876,19.796,81.911,81.507,6.868,6.767,12.12,18.786,39.39,39553.62
1706,30,4,4248,4152,35.35,23.937,68.983,82.517,9.292,12.12,19.291,23.432,32.32,32728.04
1707,30,4,3144,3096,31.007,18.584,75.144,79.487,5.858,11.918,13.635,21.109,39.39,39477.87
1708,30,4,15491,14643,19.291,15.857,78.073,85.244,9.191,8.888,14.039,22.22,38.38,38585.03
1709,30,4,16177,15511,24.644,16.766,79.79,77.467,10.908,11.514,9.393,29.088,40.4,40915.1
1710,30,4,3243,3334,20.2,16.766,76.962,73.326,6.06,11.11,12.322,16.968,40.4,40598.97
1711,30,4,27832,26257,27.977,19.19,83.628,75.649,9.09,8.888,8.484,20.907,38.38,38740.57
1712,30,4,12563,13428,29.795,21.917,71.508,82.416,8.181,,21.21,26.462,35.35,35438.88
1713,30,4,10892,10193,30.805,18.988,77.77,78.982,5.454,8.484,13.938,18.786,40.4,41099.93
1714,30,4,16623,16749,21.109,13.938,85.85,83.628,8.989,5.555,9.292,31.613,51.51,51644.33
1715,30,4,12249,13049,34.441,21.412,78.982,83.022,12.322,6.464,15.554,35.855,35.35,35658.05
1716,30,4,6788,6742,32.623,22.725,73.932,80.699,9.595,10.807,16.261,25.755,33.33,34087.5
1717,30,4,18178,18877,28.583,19.089,80.396,81.002,6.363,8.484,12.019,28.987,44.44,44895.51
1718,30,4,1071,1031,21.614,14.645,65.145,75.346,4.343,19.998,15.453,26.563,45.45,46411.52
1719,30,4,9455,9177,30.805,25.654,73.629,74.437,,12.322,14.443,27.169,31.31,30075.78
1720,30,4,165851,155177,42.218,27.371,84.436,72.518,12.524,3.939,12.423,23.836,35.35,35954.99
1721,31,2,4620,4763,7.676,16.463,67.569,67.872,6.565,11.817,21.109,14.039,41.41,41927.12
1722,31,2,6659,6612,39.491,29.492,48.177,65.852,20.099,,43.632,19.392,41.41,42038.22
1723,31,2,3346,3317,38.178,27.977,46.157,66.761,13.534,10.302,38.481,15.958,36.36,37111.44
1724,31,2,2816,2932,13.13,9.999,65.953,76.558,4.545,12.827,21.614,24.644,50.5,50616.15
1725,31,2,5179,5191,17.675,11.312,74.336,64.135,3.939,13.029,12.827,27.977,49.49,50264.67
1726,31,2,610,629,14.443,11.918,50.5,48.985,2.323,31.209,16.16,13.534,45.45,45450
1727,31,2,41401,41508,23.331,15.453,76.255,79.79,5.151,7.777,16.665,15.857,45.45,45657.05
1728,31,2,2967,2946,36.158,23.432,59.792,62.519,4.343,15.251,24.745,17.069,38.38,38906.21
1729,31,2,6052,6011,11.211,11.413,73.124,79.992,3.838,10.201,17.574,13.332,48.48,49237.5
1730,31,2,875,899,3.939,5.858,57.57,79.891,2.626,22.523,20.907,11.413,49.49,49731.39
1731,31,2,4485,4973,27.674,13.736,74.538,73.326,2.02,10.605,15.352,18.584,52.52,53265.38
1732,31,2,4308,4994,26.765,,53.53,71.003,3.939,7.777,39.592,20.099,39.39,39792.99
1733,31,2,1503,1583,7.07,6.666,65.347,78.881,3.333,14.14,19.998,13.332,53.53,53798.66
1734,31,2,5717,5865,14.039,11.615,68.377,73.225,3.131,12.019,20.402,12.322,40.4,41289.81
1735,31,2,47217,47048,18.382,13.433,78.982,81.709,7.07,8.181,13.534,19.392,47.47,48329.51
1736,31,2,46674,49602,10.807,13.332,73.932,73.225,6.363,8.686,17.877,17.675,55.55,56108.53
1737,31,2,554,502,10.302,9.292,40.602,74.841,0.202,36.966,21.109,11.716,39.39,40129.32
1738,31,2,7070,6738,40.4,33.532,53.53,69.69,14.544,8.686,37.269,13.837,31.31,29936.4
1739,31,2,395,367,60.701,26.866,63.63,61.61,3.535,12.726,23.432,24.644,40.4,41347.38
1740,31,2,1557,1642,39.491,15.049,64.64,66.761,7.272,12.726,22.927,25.957,48.48,48997.12
1741,31,2,8230,8457,26.765,21.412,68.781,80.901,4.04,4.646,25.957,12.019,44.44,45079.33
1742,31,2,5592,6024,12.019,9.595,62.721,77.669,6.666,9.696,28.078,21.412,60.6,61450.42
1743,31,2,965,1051,19.19,14.241,53.631,60.196,3.939,19.998,24.139,18.483,44.44,45048.02
1744,31,2,14963,14485,33.128,22.826,65.953,71.407,9.999,11.918,22.624,19.897,38.38,39119.32
1745,31,2,33203,32806,15.756,12.322,63.428,78.174,4.949,,30.906,16.968,56.56,56758.97
1746,31,2,1221,1171,13.635,17.978,57.267,1.212,4.545,15.453,18.382,11.11,47.47,48245.68
1747,31,2,9719,9811,23.937,18.786,68.276,78.477,13.231,12.12,20.2,19.089,35.35,35627.75
1748,31,2,811,934,8.383,9.09,49.288,71.811,0.808,28.078,22.422,14.847,40.4,41157.5
1749,31,2,3721,4122,17.877,10.807,64.943,60.095,4.848,17.372,16.968,22.22,46.46,46712.5
1750,31,2,1004,912,14.645,14.241,64.539,67.266,3.939,18.18,16.665,14.039,41.41,42057.41
1751,31,2,2126,2154,33.532,17.372,79.285,77.77,11.918,,13.736,23.331,36.36,36391.31
1752,31,2,56194,56891,14.039,16.16,76.356,72.619,8.282,7.272,17.372,17.675,46.46,46625.64
1753,31,2,2425,2412,22.725,16.564,66.963,73.629,4.646,18.079,13.13,33.229,39.39,39912.17
1754,31,2,7890,7974,9.494,12.423,72.518,67.67,5.454,13.635,13.938,24.442,43.43,44371.32
1755,31,2,213,234,8.484,6.868,58.479,43.531,6.666,19.089,22.22,18.988,43.43,44187.5
1756,31,2,2101,2106,17.271,16.059,59.59,66.458,6.363,15.352,24.442,18.483,36.36,36431.71
1757,31,2,3169,3098,27.472,21.109,66.66,70.195,6.06,,19.19,16.362,42.42,42686.64
1758,31,2,871,848,6.666,9.393,51.712,59.792,4.545,23.432,23.735,15.655,46.46,46809.46
1759,31,2,2683,4361,28.684,13.938,56.863,72.619,2.222,12.524,31.613,18.483,40.4,40400
1760,31,2,645,740,26.664,17.978,46.864,57.57,8.181,,23.836,13.938,42.42,42806.83
1761,31,2,20781,20449,28.886,,72.013,73.124,8.282,13.231,15.15,24.543,39.39,39874.8
1762,31,2,5487,5755,20.2,11.514,81.507,81.204,2.525,8.989,10.201,16.867,65.65,65734.84
1763,31,2,5583,5599,34.643,28.078,45.45,74.538,6.868,11.413,43.228,14.039,32.32,33303.74
1764,31,2,4834,4610,28.684,20.806,64.135,72.821,10.706,7.07,29.088,14.241,51.51,51670.59
1765,31,2,5555,5904,39.491,22.624,62.317,75.649,9.393,21.614,16.463,21.412,32.32,32579.57
1766,31,2,1810,1855,11.918,10.605,63.024,73.427,2.727,19.19,17.574,13.029,50.5,51170.64
1767,31,2,17180,17714,26.462,20.301,76.76,81.204,7.07,,16.867,15.352,37.37,38126.49
1768,31,2,4630,4750,8.383,7.878,75.649,63.529,3.636,12.322,12.221,25.553,58.58,58841.59
1769,31,2,1879,1789,18.887,12.827,68.276,65.044,0.909,13.736,16.867,19.897,50.5,51093.88
1770,31,2,3093,3041,15.857,12.221,63.832,71.407,5.151,16.665,19.392,19.897,46.46,-46823.6
1771,31,2,2233,2968,28.987,19.392,69.892,71.205,3.131,9.898,17.978,14.443,44.44,45252.04
1772,31,2,383,436,31.815,22.119,71.912,64.64,0.808,12.019,12.524,20.099,41.41,41514.03
1773,31,2,3812,3840,19.594,12.12,62.317,76.861,2.626,15.049,22.826,18.887,49.49,49632.41
1774,31,2,1038,1097,31.209,19.897,51.914,56.358,3.434,,9.595,9.696,32.32,33050.23
